document,term,w
61,borrowed,3776
61,brand,3777
61,business,703
61,business,703
61,buy,705
61,buyout,3264
61,buyouts,3778
61,called,363
61,cash,366
61,cash,366
61,certainly,3213
61,chairman,1101
61,chicago,3026
61,close,207
61,co,1626
61,company,211
61,company,211
61,company,211
61,company,211
61,company,211
61,company,211
61,company,211
61,companys,3779
61,compete,3780
61,composite,3781
61,concentrate,1903
61,consumer,2456
61,consumer,2456
61,core,2457
61,corp,1630
61,cos,2370
61,creation,3782
61,deal,2373
61,dean,3783
61,debt,1634
61,debt,1634
61,december,1244
61,definitive,3784
61,division,3785
61,domestic,3786
61,domestic,3786
61,dominated,3787
61,duracell,3788
61,duracell,3788
61,duracell,3788
61,duracell,3788
61,duracell,3788
61,duracell,3788
61,duracell,3788
61,duracell,3788
61,duracell,3788
61,duracell,3788
61,duracell,3788
61,duracell,3788
61,duracell,3788
61,employees,1926
61,employees,1926
61,enable,2842
61,exchange,522
61,excited,3789
61,excited,3789
61,excluding,2469
61,expect,1722
61,expected,1723
61,expressed,1510
61,financial,1642
61,firm,3269
61,first,55
61,focus,233
61,food,2199
61,food,2199
61,formed,3790
61,funds,238
61,future,1517
61,future,1517
61,generated,3791
61,good,66
61,got,643
61,got,643
61,great,535
61,group,242
61,growth,2477
61,growth,2477
61,growth,2477
61,happen,3084
61,henry,537
61,holdings,3792
61,immediately,1531
61,inc,248
61,inc,248
61,inc,248
61,inc,248
61,income,1647
61,independent,1648
61,industry,921
61,informed,3793
61,investment,3273
61,investors,542
61,john,1363
61,john,1363
61,kohlberg,3274
61,kohlberg,3274
61,kohlberg,3274
61,kohlberg,3274
61,kohlberg,3274
61,kohlberg,3274
61,kraft,3794
61,kraft,3794
61,kraft,3794
61,kraft,3794
61,kraft,3794
61,kraft,3794
61,kraft,3794
61,kraft,3794
61,kraft,3794
61,kravis,3275
61,kravis,3275
61,kravis,3275
61,kravis,3275
61,kravis,3275
61,kravis,3275
61,kravis,3275
61,last,95
61,lawrence,1951
61,lead,1537
61,leading,1279
61,led,2979
61,leveraged,3795
61,leveraged,3795
61,m,2060
61,mainly,930
61,maker,3796
61,management,3234
61,management,3234
61,management,3234
61,management,3234
61,market,1653
61,market,1653
61,market,1653
61,marketplace,3797
61,meeting,106
61,million,268
61,million,268
61,new,563
61,new,563
61,new,563
61,new,563
61,new,563
61,news,564
61,operating,815
61,opportunities,1656
61,opportunities,1656
61,partner,277
61,pay,2413
61,percent,280
61,percent,280
61,planned,284
61,pleasant,3798
61,portable,127
61,possible,1977
61,potential,2315
61,pretty,1774
61,price,1302
61,proceeds,1658
61,profits,940
61,prospects,2997
61,prudentialbache,3799
61,r,132
61,reduce,1664
61,reduce,1664
61,resources,2590
61,reynolds,3490
61,richman,3800
61,roberts,3110
61,rose,1128
61,sale,1378
61,sale,1378
61,sales,312
61,sales,312
61,sales,312
61,sales,312
61,sales,312
61,securities,1993
61,segment,3801
61,segment,3801
61,sell,318
61,sell,318
61,selling,602
61,share,1675
61,shareholders,1676
61,shareholders,1676
61,shares,3283
61,sold,1677
61,step,870
61,stick,3802
61,stock,612
61,strong,1200
61,strong,1200
61,surprise,3803
61,tape,3623
61,target,167
61,thursday,964
61,thursday,964
61,tied,464
61,time,338
61,todays,620
61,total,1327
61,trading,3804
61,unit,3805
61,unit,3805
61,volume,3493
61,w,1387
61,widely,2713
61,witter,3806
61,worlds,3807
61,worth,3808
61,worth,3808
61,year,182
61,york,632
61,york,632
61,yorkbased,3287
61,youve,3809
61,youve,3809
62,abandoned,3810
62,account,674
62,action,1881
62,action,1881
62,added,1469
62,added,1469
62,administration,679
62,administration,679
62,ago,3
62,agreement,2099
62,agreement,2099
62,american,485
62,appropriate,3811
62,area,1691
62,back,356
62,bank,491
62,banks,1894
62,biological,3812
62,biological,3812
62,blocking,3813
62,brazilian,3814
62,brazils,3815
62,bush,1481
62,bush,1481
62,bush,1481
62,called,363
62,called,363
62,calling,1483
62,carbon,3816
62,carbon,3816
62,carbon,3816
62,carbon,3816
62,challenges,3817
62,chancellor,3818
62,change,1624
62,change,1624
62,climate,3819
62,climate,3819
62,club,3820
62,coalition,3821
62,combat,1148
62,commitment,3822
62,commitments,3823
62,communique,3824
62,communique,3824
62,communique,3824
62,communique,3824
62,completed,1703
62,compromise,3825
62,concerns,1628
62,conference,1488
62,conservation,3826
62,contained,2664
62,continuing,2726
62,contribute,3827
62,contributing,3828
62,convention,909
62,convention,909
62,countries,505
62,cover,3829
62,curb,3830
62,curb,3830
62,current,1633
62,dan,1492
62,decisive,1154
62,declaration,3741
62,declaration,3741
62,declaration,3741
62,degree,742
62,despite,746
62,destruction,3831
62,destruction,3831
62,destruction,3831
62,differences,2836
62,dioxide,3832
62,dioxide,3832
62,dioxide,3832
62,dioxide,3832
62,diversity,3833
62,diversity,3833
62,dramatic,2884
62,due,381
62,earth,1717
62,earths,1718
62,economic,758
62,emissions,3834
62,emissions,3834
62,emissions,3834
62,emissions,3834
62,emphasize,3835
62,emphasized,3659
62,emphasized,3659
62,end,913
62,environment,3836
62,environment,3836
62,environmental,3511
62,environmental,3511
62,environmental,3511
62,environmental,3511
62,environmental,3511
62,environmental,3511
62,environmental,3511
62,environmentalists,3837
62,estimated,640
62,european,3486
62,eventually,1929
62,exactly,3429
62,expected,1723
62,failed,1108
62,failure,2965
62,fired,53
62,forestry,3838
62,forestry,3838
62,forestry,3838
62,forestry,3838
62,forestry,3838
62,forestry,3838
62,forests,3839
62,forests,3839
62,forests,3839
62,forests,3839
62,forests,3839
62,forge,3840
62,g,2473
62,general,239
62,general,239
62,german,2262
62,germany,2263
62,get,396
62,global,1736
62,global,1736
62,global,1736
62,global,1736
62,global,1736
62,global,1736
62,global,1736
62,global,1736
62,global,1736
62,global,1736
62,global,1736
62,going,399
62,green,3841
62,group,242
62,groups,2890
62,groups,2890
62,groups,2890
62,helmut,3842
62,helping,2396
62,houston,1529
62,immediate,786
62,immediate,786
62,immediately,1531
62,implementing,3843
62,industrialized,3844
62,industrialized,3844
62,international,792
62,international,792
62,issue,1221
62,issue,1221
62,issued,2140
62,jobs,1039
62,kohl,3845
62,kohl,3845
62,language,1536
62,language,1536
62,language,1536
62,leaders,995
62,leaders,995
62,leaders,995
62,leaders,995
62,leaders,995
62,leaders,995
62,leaf,3846
62,leave,799
62,live,2293
62,loss,1754
62,lot,102
62,marine,1179
62,meeting,106
62,men,556
62,nations,1654
62,nations,1654
62,needed,810
62,negotiate,2149
62,negotiations,2151
62,news,564
62,obligation,3847
62,order,1969
62,ozone,3848
62,paris,1051
62,partners,2907
62,percent,280
62,percent,280
62,plan,829
62,plan,829
62,plan,829
62,planks,3849
62,pleased,2309
62,pledged,3850
62,points,1300
62,pollution,3851
62,position,289
62,position,289
62,possible,1977
62,possible,1977
62,president,292
62,prevailed,2991
62,problems,1778
62,produce,2499
62,produced,442
62,program,654
62,program,654
62,program,654
62,progress,3641
62,prominent,3852
62,promise,3853
62,promise,3853
62,protection,943
62,protection,943
62,radical,3854
62,rain,3855
62,rain,3855
62,rain,3855
62,reached,302
62,ready,444
62,red,2168
62,reduce,1664
62,research,3728
62,rhetoric,3856
62,say,1379
62,saying,314
62,says,315
62,scientists,1793
62,seven,950
62,seven,950
62,sierra,3857
62,signing,3858
62,specify,3859
62,stated,3860
62,states,326
62,stem,3861
62,steps,2004
62,stop,1450
62,stopped,3122
62,subject,3346
62,summit,3643
62,summit,3643
62,summit,3643
62,summit,3643
62,summit,3643
62,summit,3643
62,summit,3643
62,summit,3643
62,summit,3643
62,take,329
62,taken,2012
62,thats,332
62,theyve,2086
62,throw,3862
62,timing,3012
62,told,339
62,tougher,3863
62,trees,2710
62,tropical,3864
62,tropical,3864
62,tropical,3864
62,uncertain,3644
62,unclear,3865
62,united,469
62,united,469
62,urgent,3866
62,vague,3867
62,wait,2222
62,wanted,473
62,warming,3868
62,warming,3868
62,warming,3868
62,warming,3868
62,warming,3868
62,warming,3868
62,warming,3868
62,warming,3868
62,warming,3868
62,warming,3868
62,warming,3868
62,warming,3868
62,wasnt,475
62,wednesday,345
62,welcomed,2822
62,west,628
62,wishes,3869
62,women,631
62,working,478
62,world,672
62,world,672
62,worldwide,3708
62,year,182
63,accounts,3870
63,activity,2753
63,activity,2753
63,activity,2753
63,apparently,7
63,areas,1692
63,association,1334
63,association,1334
63,associations,1392
63,associations,1392
63,averaged,3023
63,bank,491
63,belief,2444
63,bond,3871
63,bond,3871
63,business,703
63,business,703
63,businesses,704
63,businesses,704
63,businessmen,3872
63,caused,1241
63,cautious,710
63,chairman,1101
63,chief,27
63,chief,27
63,chief,27
63,committee,716
63,companies,3027
63,composite,3781
63,consecutive,1243
63,continued,1905
63,cut,1402
63,cutting,1913
63,decline,1915
63,decline,1915
63,decline,1915
63,declined,1245
63,declined,1245
63,declining,3873
63,decrease,3874
63,drop,3560
63,dull,3875
63,early,756
63,economic,758
63,economic,758
63,economist,2467
63,economist,2467
63,economists,1251
63,economists,1251
63,economy,1252
63,economy,1252
63,economy,1252
63,economy,1252
63,economy,1252
63,edge,2772
63,effort,759
63,employment,3181
63,ending,3876
63,executives,1930
63,existing,524
63,existing,524
63,expectations,1257
63,export,917
63,face,1837
63,fell,2259
63,fell,2259
63,fell,2259
63,fell,2259
63,finished,3877
63,first,55
63,first,55
63,five,530
63,fuels,3878
63,gave,1939
63,getting,397
63,going,399
63,goods,1266
63,groups,2890
63,groups,2890
63,groups,2890
63,growth,2477
63,growth,2477
63,held,1034
63,i,79
63,imports,919
63,improve,2138
63,inc,248
63,increased,1270
63,increases,1271
63,index,1272
63,index,1272
63,index,1272
63,index,1272
63,index,1272
63,indicates,3879
63,indicating,3880
63,indicator,3881
63,industrial,1273
63,inflation,1275
63,international,792
63,inventories,3882
63,inventories,3882
63,inventories,3882
63,inventories,3882
63,inventories,3882
63,inventories,3882
63,inventory,3883
63,issued,2140
63,j,3884
63,january,2485
63,january,2485
63,january,2485
63,january,2485
63,july,2487
63,july,2487
63,july,2487
63,july,2487
63,july,2487
63,june,2937
63,june,2937
63,june,2937
63,late,413
63,leading,1279
63,lesser,3885
63,level,1172
63,levels,2980
63,lowest,3679
63,lowest,3679
63,lowest,3679
63,lowest,3679
63,making,1178
63,management,3234
63,managers,3886
63,managers,3886
63,manufactured,3887
63,manufacturers,3888
63,manufacturing,1285
63,manufacturing,1285
63,manufacturing,1285
63,manufacturing,1285
63,manufacturing,1285
63,manufacturing,1285
63,metals,1288
63,modest,2492
63,month,807
63,month,807
63,month,807
63,month,807
63,month,807
63,month,807
63,monthly,3889
63,months,933
63,months,933
63,months,933
63,months,933
63,months,933
63,movement,2148
63,national,560
63,nations,1654
63,nations,1654
63,new,563
63,new,563
63,new,563
63,news,564
63,nikko,3890
63,nine,1294
63,order,1969
63,orders,1971
63,orders,1971
63,orders,1971
63,orders,1971
63,orders,1971
63,orders,1971
63,pace,2495
63,percent,280
63,percent,280
63,percent,280
63,percent,280
63,percent,280
63,percent,280
63,percent,280
63,percent,280
63,percent,280
63,percent,280
63,percent,280
63,percent,280
63,percent,280
63,percentage,1054
63,play,2737
63,plc,3891
63,points,1300
63,previous,1776
63,previous,1776
63,previous,1776
63,prices,583
63,prices,583
63,prices,583
63,production,1305
63,production,1305
63,products,2213
63,purchases,3892
63,purchasing,3893
63,purchasing,3893
63,purchasing,3893
63,purchasing,3893
63,quantity,3894
63,quarter,1661
63,rate,1307
63,rate,1307
63,rate,1307
63,reading,3895
63,reading,3895
63,recent,1663
63,recession,2501
63,reduce,1664
63,reduce,1664
63,reduced,1665
63,reflects,3896
63,report,594
63,report,594
63,report,594
63,results,1990
63,robert,310
63,robert,310
63,robert,310
63,sector,1315
63,sector,1315
63,sector,1315
63,securities,1993
63,segments,3897
63,service,1131
63,seven,950
63,shadow,3898
63,sharp,2510
63,sharpest,3899
63,sharpest,3899
63,shown,3900
63,sign,1996
63,significance,3901
63,signs,3902
63,sixth,3903
63,slashed,3904
63,slightly,1318
63,steady,3905
63,straight,2521
63,straight,2521
63,straight,2521
63,straight,2521
63,sulfur,3906
63,surged,3907
63,survey,2942
63,survey,2942
63,telling,1599
63,th,169
63,th,169
63,think,335
63,third,170
63,third,170
63,three,171
63,three,171
63,treasury,3908
63,tuesday,623
63,tumbled,3909
63,tumbled,3909
63,tumbling,3910
63,undoubtedly,3911
63,value,973
63,volume,3493
63,weak,3912
63,weaken,3913
63,weakening,3914
63,weakness,3915
63,weakness,3915
63,wednesday,345
63,weight,3916
63,work,346
63,year,182
63,yield,1828
63,york,632
64,ablaze,2650
64,absence,3712
64,aliens,3917
64,allows,3209
64,annual,1232
64,appeared,8
64,april,1858
64,april,1858
64,artists,3292
64,arts,353
64,arts,353
64,arts,353
64,asked,194
64,attended,1020
64,audience,3734
64,audiences,3293
64,balloon,3918
64,big,17
64,birds,3498
64,body,18
64,calif,1698
64,celebration,3629
64,center,3919
64,center,3919
64,centers,3920
64,centers,3920
64,changed,1625
64,cheered,3921
64,child,1343
64,children,1344
64,children,1344
64,children,1344
64,children,1344
64,children,1344
64,children,1344
64,children,1344
64,children,1344
64,children,1344
64,childrens,3922
64,childs,3923
64,clearly,2240
64,color,3924
64,coming,638
64,company,211
64,costa,731
64,county,2666
64,created,733
64,creating,3267
64,critics,3303
64,crystal,1401
64,crystal,1401
64,crystal,1401
64,curious,3925
64,curtain,3926
64,curtain,3926
64,curtain,3926
64,dallas,3927
64,dance,508
64,dance,508
64,dance,508
64,dance,508
64,dark,3928
64,director,2933
64,disappeared,2251
64,disappeared,2251
64,dont,42
64,dont,42
64,dont,42
64,dozen,3306
64,el,2729
64,encounter,3929
64,end,913
64,exploration,3930
64,eye,2674
64,fantasy,3931
64,fat,3932
64,fell,2259
64,festival,3933
64,fifth,3722
64,first,55
64,five,530
64,foot,3934
64,foot,3934
64,girl,3935
64,going,399
64,hadnt,3936
64,havent,3432
64,hear,1739
64,hearts,994
64,henry,537
64,hit,1268
64,hook,3153
64,house,785
64,i,79
64,i,79
64,i,79
64,im,646
64,im,646
64,imagination,3937
64,imagination,3937
64,innocence,3938
64,kennedy,3939
64,kennedy,3939
64,kennedy,3939
64,kids,90
64,know,94
64,know,94
64,late,413
64,latest,648
64,left,551
64,lights,3940
64,lights,3940
64,lights,3940
64,lights,3940
64,like,97
64,like,97
64,like,97
64,like,97
64,like,97
64,like,97
64,like,97
64,little,99
64,local,553
64,lot,102
64,love,3941
64,made,261
64,makes,1284
64,meant,1546
64,medal,3754
64,member,1047
64,mesa,3942
64,mind,1430
64,minute,422
64,modern,558
64,modern,558
64,moments,3943
64,motions,3944
64,musical,3945
64,musical,3945
64,national,560
64,new,563
64,new,563
64,new,563
64,new,563
64,new,563
64,nikolais,3946
64,nikolais,3946
64,nikolais,3946
64,nikolais,3946
64,nikolais,3946
64,nikolais,3946
64,nikolais,3946
64,nikolais,3946
64,nikolais,3946
64,nine,1294
64,orange,3947
64,packed,3948
64,pair,3949
64,performed,1440
64,performing,434
64,pioneer,580
64,planet,1124
64,planets,3950
64,plays,3951
64,popular,1183
64,presented,2990
64,president,292
64,reaction,3952
64,reagan,591
64,really,2910
64,received,1445
64,returning,3953
64,revealed,948
64,rising,2505
64,rose,1128
64,school,144
64,score,3954
64,scored,3955
64,seats,3956
64,see,146
64,shook,3957
64,show,1799
64,show,1799
64,sounds,3958
64,space,1806
64,stage,3959
64,stage,3959
64,stage,3959
64,staged,3767
64,strange,3960
64,strange,3960
64,street,2592
64,suddenly,3961
64,symphony,3962
64,terror,3963
64,theater,1134
64,theater,1134
64,theyd,3964
64,theyre,3701
64,things,334
64,thought,337
64,tied,464
64,time,338
64,times,965
64,travels,3965
64,tried,468
64,tuesday,623
64,tuesday,623
64,turned,1851
64,ultraviolet,3966
64,vision,3967
64,week,894
64,went,177
64,won,900
64,work,346
64,work,346
64,work,346
64,world,672
64,world,672
64,world,672
64,worlds,3807
64,worldwide,3708
64,worried,3968
64,year,182
64,yearold,183
64,years,184
64,york,632
64,york,632
64,youngsters,185
64,youre,3465
65,advertising,3290
65,aggressive,3969
65,analysts,1885
65,big,17
65,chains,3970
65,christmas,2454
65,conservative,1149
65,december,1244
65,department,744
65,expectations,1257
65,expected,1723
65,general,239
65,got,643
65,growth,2477
65,holiday,3971
65,industry,921
65,lackluster,3972
65,merchandise,2490
65,met,2146
65,moderate,2491
65,nations,1654
65,necessarily,3973
65,performance,3974
65,posted,3975
65,price,1302
65,promotions,3976
65,reported,1089
65,results,1990
65,retailers,3977
65,sales,312
65,sales,312
65,saved,3978
65,season,3729
65,special,659
65,stores,3199
65,thursday,964
65,wanted,473
66,agenda,3979
66,amendments,3980
66,annual,1232
66,asked,194
66,based,1620
66,businesses,704
66,businesses,704
66,calls,1484
66,china,3981
66,china,3981
66,china,3981
66,chinas,3982
66,chinas,3982
66,chinese,3983
66,committee,716
66,committee,716
66,communist,2192
66,congress,720
66,constitution,722
66,daily,3984
66,defined,3985
66,develop,3986
66,economic,758
66,economy,1252
66,economy,1252
66,economy,1252
66,eight,1254
66,encouraging,3987
66,ensure,2630
66,enterprises,3988
66,enterprises,3988
66,exist,3989
66,existed,3990
66,family,46
66,full,2935
66,important,246
66,increasingly,1360
66,individual,3991
66,initiative,2974
66,launched,550
66,meeting,106
66,million,268
66,monday,423
66,month,807
66,national,560
66,national,560
66,newspaper,3327
66,newspaper,3327
66,official,275
66,opened,1182
66,operations,816
66,owned,3992
66,owned,3992
66,party,278
66,party,278
66,people,124
66,peoples,2308
66,permit,2850
66,personal,1055
66,private,130
66,private,130
66,privately,3993
66,programs,1780
66,proposals,296
66,proposed,297
66,protect,3994
66,put,299
66,reform,3001
66,report,594
66,right,598
66,rights,2742
66,rights,2742
66,run,311
66,saturday,142
66,sector,1315
66,session,2175
66,socialist,2920
66,standing,3995
66,street,2592
66,submitted,327
66,system,962
66,transfer,3996
66,two,887
66,workers,1010
66,years,184
67,afternoon,2653
67,airport,3997
67,alexandria,3998
67,arizona,1332
67,arizona,1332
67,atlantic,11
67,called,363
67,central,711
67,central,711
67,central,711
67,central,711
67,central,711
67,central,711
67,central,711
67,city,368
67,cleared,3999
67,coast,907
67,coast,907
67,coast,907
67,colorado,1346
67,colorado,1346
67,colorado,1346
67,colorado,1346
